,nfe,hypervolume,seed
461,27820,0.25000000000000044,80
462,28348,0.25000000000000044,80
463,28876,0.25000000000000044,80
464,29404,0.25,80
465,29932,0.25,80
466,30460,0.25,80
467,30988,0.25,80
468,31516,0.25,80
469,32044,0.25,80
470,32572,0.25,80
471,33100,0.25,80
472,33628,0.25,80
473,34156,0.25,80
474,34684,0.25,80
475,35212,0.25,80
476,35740,0.25000000000000044,80
477,36268,0.25000000000000044,80
478,36796,0.25000000000000044,80
479,37324,0.25000000000000044,80
480,37852,0.25000000000000044,80
481,38380,0.25000000000000044,80
482,38908,0.25000000000000044,80
483,39436,0.25000000000000044,80
484,39964,0.25000000000000044,80
485,40492,0.25000000000000044,80
486,41020,0.25000000000000044,80
487,41548,0.25000000000000044,80
488,42076,0.375,80
489,42604,0.375,80
490,43132,0.375,80
491,43660,0.375,80
492,44188,0.25000000000000044,80
493,44716,0.25000000000000044,80
494,45244,0.25000000000000044,80
495,45772,0.25000000000000044,80
496,46300,0.25,80
497,46828,0.25,80
498,47356,0.25,80
499,47884,0.25,80
500,48412,0.25,80
501,48940,0.25,80
502,49468,0.25,80
503,49996,0.25,80
504,50524,0.25,80
505,51052,0.25,80
506,51580,0.25,80
507,52108,0.25,80
508,52636,0.25,80
509,53164,0.25,80
510,53692,0.25,80
511,54220,0.25,80
512,54748,0.25,80
513,55276,0.25,80
514,55804,0.25,80
515,56332,0.25,80
516,56860,0.25,80
517,57388,0.25,80
518,57916,0.25,80
519,58444,0.25,80
520,58972,0.25,80
521,59500,0.25,80
522,60028,0.25,80
523,60556,0.25,80
524,61084,0.25,80
525,61612,0.25,80
526,62140,0.25,80
527,62668,0.25,80
528,64393,0.37500000000000044,80
529,65989,0.37500000000000044,80
530,67585,0.37500000000000044,80
531,69181,0.37500000000000044,80
532,70777,0.37500000000000044,80
533,72373,0.31111594474888643,80
534,73969,0.31111594474888643,80
535,75565,0.31111594474888643,80
536,77161,0.31111594474888643,80
537,78757,0.375,80
538,80353,0.375,80
539,81949,0.375,80
540,83545,0.375,80
541,85141,0.375,80
542,86737,0.375,80
543,88333,0.375,80
544,89929,0.375,80
545,91525,0.375,80
546,93121,0.375,80
547,94717,0.375,80
548,96313,0.375,80
549,97909,0.375,80
550,99505,0.375,80
551,101101,0.375,80
552,102697,0.375,80
553,104293,0.375,80
554,105889,0.375,80
555,107485,0.375,80
556,109081,0.375,80
557,110677,0.375,80
558,112273,0.375,80
559,113869,0.375,80
560,115465,0.375,80
561,117061,0.375,80
562,118657,0.375,80
563,120253,0.375,80
564,121849,0.375,80
565,123445,0.375,80
566,125041,0.375,80
567,126637,0.375,80
568,128233,0.375,80
569,129829,0.375,80
570,131425,0.375,80
571,133021,0.375,80
572,134617,0.375,80
573,136213,0.375,80
574,137809,0.375,80
575,139405,0.375,80
576,141001,0.375,80
577,142597,0.375,80
578,144193,0.375,80
579,145789,0.375,80
580,147385,0.375,80
581,148981,0.25000000000000044,80
582,150577,0.25000000000000044,80
583,152173,0.25000000000000044,80
584,153769,0.37500000000000044,80
585,155365,0.37500000000000044,80
586,156961,0.37500000000000044,80
587,158557,0.37500000000000044,80
588,160153,0.37500000000000044,80
589,161749,0.37500000000000044,80
590,163345,0.37500000000000044,80
591,164941,0.37500000000000044,80
592,166537,0.37500000000000044,80
593,168133,0.25000000000000044,80
594,169729,0.25000000000000044,80
595,171325,0.25000000000000044,80
596,172921,0.2671861782585996,80
597,174517,0.2671861782585996,80
598,176113,0.2671861782585996,80
599,177709,0.2671861782585996,80
600,179305,0.2671861782585996,80
601,180901,0.2671861782585996,80
602,182497,0.2671861782585996,80
603,184093,0.2671861782585996,80
604,185689,0.2671861782585996,80
605,187285,0.2671861782585996,80
606,188881,0.2671861782585996,80
607,190477,0.2671861782585996,80
608,192073,0.2671861782585996,80
609,193669,0.2671861782585996,80
610,195265,0.2671861782585996,80
611,196861,0.2671861782585996,80
612,198457,0.2671861782585996,80
613,200053,0.2671861782585996,80
614,201649,0.2671861782585996,80
615,203245,0.2671861782585996,80
616,204841,0.2671861782585996,80
617,206437,0.2671861782585996,80
618,208033,0.2671861782585996,80
619,209629,0.2671861782585996,80
620,211225,0.2671861782585996,80
621,212821,0.2671861782585996,80
622,214417,0.2671861782585996,80
623,216013,0.2671861782585996,80
624,217609,0.2671861782585996,80
625,219205,0.2671861782585996,80
626,220801,0.2671861782585996,80
627,222397,0.2671861782585996,80
628,226687,0.2671861782585996,80
629,230279,0.2671861782585996,80
630,233871,0.2671861782585996,80
631,237463,0.2671861782585996,80
632,241055,0.375,80
633,244647,0.375,80
634,248239,0.375,80
635,251831,0.2671861782585996,80
636,100,0.6250000000000004,30
637,200,0.40866196502785895,30
638,300,0.375,30
639,400,0.36914775471965633,30
640,500,0.32964356055678007,30
641,600,0.3014360459447393,30
642,700,0.3014360459447393,30
643,800,0.3014360459447393,30
644,900,0.3014360459447393,30
645,1000,0.3014360459447393,30
646,1100,0.31153364830200314,30
647,1200,0.31153364830200314,30
648,1300,0.37500000000000044,30
649,1400,0.37500000000000044,30
650,1500,0.5000000000000004,30
651,1600,0.5000000000000004,30
652,1700,0.5000000000000004,30
653,1800,0.37500000000000044,30
654,1900,0.3297822942835875,30
655,2000,0.31220511867998196,30
656,2100,0.31220511867998196,30
657,2200,0.31220511867998196,30
658,2300,0.31220511867998196,30
659,2400,0.30972344471794977,30
660,2500,0.3034763041924081,30
661,2600,0.3034763041924081,30
662,2700,0.3034763041924081,30
663,2800,0.3034763041924081,30
664,2900,0.3034763041924081,30
665,3000,0.3034763041924081,30
666,3100,0.3034763041924081,30
667,3200,0.3013136307824949,30
668,3300,0.5000000000000004,30
669,3400,0.5000000000000004,30
670,3500,0.3013136307824949,30
671,3600,0.37500000000000044,30
672,3700,0.37500000000000044,30
673,3800,0.37500000000000044,30
674,3900,0.37500000000000044,30
675,4000,0.37500000000000044,30
676,4100,0.37500000000000044,30
677,4200,0.37500000000000044,30
678,4300,0.37500000000000044,30
679,4400,0.37500000000000044,30
680,4500,0.37500000000000044,30
681,4600,0.37500000000000044,30
682,4700,0.3009866879447918,30
683,4800,0.3623994257964923,30
684,4900,0.3623994257964923,30
685,5000,0.375,30
686,5100,0.375,30
687,5200,0.375,30
688,5300,0.375,30
689,5400,0.375,30
690,5500,0.30449223452647867,30
691,5600,0.30449223452647867,30
692,5700,0.30449223452647867,30
693,5800,0.30449223452647867,30
694,5900,0.30449223452647867,30
695,6000,0.30449223452647867,30
696,6100,0.30449223452647867,30
697,6200,0.30449223452647867,30
698,6300,0.2622138542432752,30
699,6400,0.2562739823645648,30
700,6500,0.2562739823645648,30
701,6600,0.25000000000000044,30
702,6700,0.25000000000000044,30
703,6800,0.25000000000000044,30
704,6900,0.25000000000000044,30
705,7000,0.25000000000000044,30
706,7100,0.25000000000000044,30
707,7200,0.25000000000000044,30
708,7300,0.25000000000000044,30
709,7400,0.25000000000000044,30
710,7500,0.25000000000000044,30
711,7600,0.24746007373680812,30
712,7700,0.24746007373680812,30
713,7800,0.25,30
714,7900,0.25,30
715,8000,0.25,30
716,8100,0.262681240867289,30
717,8200,0.262681240867289,30
718,8300,0.262681240867289,30
719,8400,0.262681240867289,30
720,8500,0.262681240867289,30
721,8600,0.24035695495243534,30
722,8700,0.24035695495243534,30
723,8800,0.24035695495243534,30
724,8900,0.24035695495243534,30
725,9000,0.21651679537842577,30
726,9100,0.21651679537842577,30
727,9200,0.21651679537842577,30
728,9300,0.21651679537842577,30
729,9400,0.21651679537842577,30
730,9500,0.21651679537842577,30
731,9600,0.21651679537842577,30
732,9700,0.21651679537842577,30
733,9800,0.21651679537842577,30
734,9900,0.21651679537842577,30
735,10459,0.21651679537842577,30
736,11071,0.1996436538888373,30
737,11683,0.1996436538888373,30
738,12295,0.2156300538399029,30
739,12907,0.37500000000000044,30
740,13519,0.37500000000000044,30
741,14131,0.21562606614389795,30
742,14743,0.22402470584851164,30
743,15355,0.22402470584851164,30
744,15967,0.22402470584851164,30
745,16579,0.22402470584851164,30
746,17191,0.22402470584851164,30
747,17803,0.25000000000000044,30
748,18415,0.25000000000000044,30
749,19027,0.25000000000000044,30
750,19639,0.25000000000000044,30
751,20251,0.25000000000000044,30
752,20863,0.25000000000000044,30
753,21475,0.25000000000000044,30
754,22087,0.25000000000000044,30
755,22699,0.25000000000000044,30
756,23311,0.22310721573336278,30
757,23923,0.22310721573336278,30
758,24535,0.1746028579855049,30
759,25147,0.1746028579855049,30
760,25759,0.25000000000000044,30
761,26371,0.25000000000000044,30
762,26983,0.25000000000000044,30
763,27595,0.25000000000000044,30
764,28207,0.25000000000000044,30
765,28819,0.25000000000000044,30
766,29431,0.25000000000000044,30
767,30043,0.25000000000000044,30
768,30655,0.25000000000000044,30
769,31267,0.25000000000000044,30
770,31879,0.25000000000000044,30
771,32491,0.25000000000000044,30
772,33103,0.25000000000000044,30
773,33715,0.25000000000000044,30
774,34327,0.25000000000000044,30
775,34939,0.25000000000000044,30
776,35551,0.25000000000000044,30
777,36163,0.25000000000000044,30
778,36775,0.25000000000000044,30
779,37387,0.25000000000000044,30
780,37999,0.25000000000000044,30
781,38611,0.25000000000000044,30
782,39223,0.25000000000000044,30
783,39835,0.25000000000000044,30
784,40447,0.25000000000000044,30
785,41059,0.25000000000000044,30
786,41671,0.25000000000000044,30
787,42283,0.25000000000000044,30
788,42895,0.25000000000000044,30
789,43507,0.25000000000000044,30
790,44119,0.25000000000000044,30
791,44731,0.25000000000000044,30
792,45343,0.25000000000000044,30
793,45955,0.25000000000000044,30
794,46567,0.25000000000000044,30
795,47179,0.25000000000000044,30
796,47791,0.37500000000000044,30
797,48403,0.37500000000000044,30
798,49015,0.37500000000000044,30
799,49627,0.37500000000000044,30
800,50239,0.37500000000000044,30
801,50851,0.37500000000000044,30
802,51463,0.37500000000000044,30
803,52075,0.37500000000000044,30
804,52687,0.37500000000000044,30
805,53299,0.37500000000000044,30
806,53911,0.37500000000000044,30
807,54523,0.37500000000000044,30
808,55135,0.37500000000000044,30
