,nfe,gd,seed
1143,71256,0.017245831113951515,60
1144,72244,0.0169609842948003,60
1145,73232,0.017190110870006693,60
1146,74220,0.01679582654017028,60
1147,75208,0.01682458603770782,60
1148,76196,0.016660893667475054,60
1149,77184,0.016250621422639777,60
1150,78172,0.015971540423283165,60
1151,79160,0.015959861016633967,60
1152,80148,0.01575740002899207,60
1153,81136,0.016187033949401804,60
1154,82124,0.01602792961371318,60
1155,83112,0.015662436476422677,60
1156,84100,0.01536183462890275,60
1157,85088,0.015589433833746997,60
1158,86076,0.015416376332040998,60
1159,87064,0.01518616347414633,60
1160,88052,0.01503916107231646,60
1161,89040,0.014645065129038327,60
1162,90028,0.014581186728363189,60
1163,91016,0.014047775301865486,60
1164,92004,0.014266803272004316,60
1165,92992,0.014169406353184545,60
1166,93980,0.014024955081667142,60
1167,94968,0.013867113906333758,60
1168,95956,0.01378376799600338,60
1169,96944,0.014174978450629453,60
1170,97932,0.014074133244165177,60
1171,98920,0.014092458787848839,60
1172,99908,0.014252043658610046,60
1173,100896,0.014155577001952326,60
1174,101884,0.014511707119567445,60
1175,102872,0.014413059080750773,60
1176,103860,0.014273646564805481,60
1177,104848,0.01417949577893067,60
1178,105836,0.013782454478297743,60
1179,106824,0.013890171310973472,60
1180,107812,0.013811048024418468,60
1181,108800,0.01365417268599667,60
1182,109788,0.013556734971264695,60
1183,110776,0.013509110070046692,60
1184,111764,0.013285547689203658,60
1185,112752,0.013125947961592308,60
1186,113740,0.012709933129973195,60
1187,114728,0.012572488142684522,60
1188,115716,0.012491644318176348,60
1189,116704,0.012424150688147752,60
1190,117692,0.012450215029225418,60
1191,118680,0.012227068942145309,60
1192,119668,0.0121191299783499,60
1193,120656,0.012076512004854942,60
1194,121644,0.012380105810993388,60
1195,122632,0.012219069383068916,60
1196,123620,0.012515003406791118,60
1197,124608,0.012538189180946773,60
1198,125596,0.012372475573703355,60
1199,126584,0.012234598892870091,60
1200,127572,0.012030708668933444,60
1201,128560,0.011891623241197278,60
1202,129548,0.011917303799261602,60
1203,130536,0.011819427903979059,60
1204,131524,0.011706506379996746,60
1205,132512,0.011705956777985691,60
1206,133500,0.011630810155636693,60
1207,134488,0.011642918051340698,60
1208,135476,0.011626792286169947,60
1209,136464,0.011738740720553335,60
1210,137452,0.011597735837432578,60
1211,138440,0.011501225812810623,60
1212,139428,0.011443677733061285,60
1213,140416,0.011327604484328093,60
1214,141404,0.01157443237230159,60
1215,142392,0.011404640249589027,60
1216,143380,0.011370331600357985,60
1217,144368,0.011310226472710475,60
1218,145356,0.011236473893359944,60
1219,146344,0.011149688741235213,60
1220,147332,0.011401851432758188,60
1221,148320,0.01128339351077801,60
1222,149308,0.011180265827401682,60
1223,150296,0.01106890552772708,60
1224,151284,0.0110838788192098,60
1225,152272,0.011234655579757578,60
1226,153260,0.011216204567465651,60
1227,154248,0.011286402843071043,60
1228,155236,0.01131512942557885,60
1229,156224,0.011344092370375094,60
1230,157212,0.011196875183406296,60
1231,158200,0.011103793543769001,60
1232,159188,0.011016312206988997,60
1233,160176,0.010971460198542114,60
1234,161164,0.010691127287975725,60
1235,162152,0.010696205414880937,60
1236,164835,0.010656181448418874,60
1237,167095,0.010475235556965385,60
1238,169355,0.01042178997085291,60
1239,171615,0.010131695721755148,60
1240,173875,0.009887143574727468,60
1241,176135,0.009533828906800995,60
1242,178395,0.009249714685173206,60
1243,180655,0.00925805278555448,60
1244,182915,0.009308499839533602,60
1245,185175,0.009246030882624736,60
1246,187435,0.009259741314260484,60
1247,189695,0.009301168600230569,60
1248,191955,0.009353398596909285,60
1249,194215,0.009326093592636782,60
1250,196475,0.00924442545464814,60
1251,198735,0.009201749342509651,60
1252,200995,0.009147490855078603,60
1253,203255,0.009117370587311494,60
1254,205515,0.00902349681178901,60
1255,207775,0.008793751034947086,60
1256,210035,0.00872678023480487,60
1257,212295,0.008560531730465866,60
1258,214555,0.008398949066595319,60
1259,216815,0.00832488193057787,60
1260,219075,0.008242084646284606,60
1261,221335,0.008142518992774189,60
1262,223595,0.00807739470423742,60
1263,225855,0.008461485596010567,60
1264,228115,0.008347922418960083,60
1265,230375,0.008299154731529076,60
1266,232635,0.008422601435728793,60
1267,234895,0.008385812571478116,60
1268,237155,0.008316651502958137,60
1269,239415,0.008330125867992895,60
1270,241675,0.008361792589778065,60
1271,243935,0.00822963092508201,60
1272,246195,0.007789272324886915,60
1273,248455,0.007784410916679005,60
1274,250715,0.007810334580681463,60
1275,100,0.46175058417133424,90
1276,200,0.2960244231942127,90
1277,300,0.2939480686250957,90
1278,400,0.22887655351830002,90
1279,500,0.15696739797677403,90
1280,600,0.13416170750213918,90
1281,700,0.11923691678019274,90
1282,800,0.08727830410977601,90
1283,900,0.0754317764849304,90
1284,1000,0.09159144630995035,90
1285,1100,0.08740723584724534,90
1286,1200,0.07662334040054287,90
1287,1300,0.07251966539079989,90
1288,1400,0.06623477304469608,90
1289,1500,0.061433967809636086,90
1290,1600,0.060208208441504395,90
1291,1700,0.057672997848144815,90
1292,1800,0.05286635157948095,90
1293,1900,0.050906249606116755,90
1294,2000,0.05169811828067334,90
1295,2100,0.05121044576358884,90
1296,2200,0.05072080473339428,90
1297,2300,0.050060819443987915,90
1298,2400,0.04651598700868578,90
1299,2500,0.04833780416252502,90
1300,2600,0.047888747129114076,90
1301,2700,0.05008247821571199,90
1302,2800,0.04824075790599468,90
1303,2900,0.053885103939117544,90
1304,3000,0.05174179343244051,90
1305,3100,0.053233572484896026,90
1306,3200,0.056455693845210944,90
1307,3300,0.05561270215302917,90
1308,3400,0.05393843687612658,90
1309,3500,0.050711977244577766,90
1310,3600,0.05037551741355382,90
1311,3700,0.050351246903738524,90
1312,3800,0.053529682048599314,90
1313,3900,0.0536381880992376,90
1314,4000,0.05166002554467929,90
1315,4100,0.0505210983957518,90
1316,4200,0.04958962082810477,90
1317,4300,0.04840556919090299,90
1318,4400,0.04837467584956836,90
1319,4500,0.04694477533788135,90
1320,4600,0.04770895762879563,90
1321,4700,0.047080810407220924,90
1322,4800,0.04578516119794345,90
1323,4900,0.04493099897472606,90
1324,5000,0.04409865376831427,90
1325,5100,0.042942942180116635,90
1326,5200,0.042658307608349565,90
1327,5300,0.04119267292622049,90
1328,5400,0.04156984634596248,90
1329,5500,0.041891165546595846,90
1330,5600,0.04058614830868008,90
1331,5700,0.04077091012944679,90
1332,5800,0.04041136333834559,90
1333,5900,0.04006063894674981,90
1334,6000,0.04068299110617887,90
1335,6100,0.03945540383342909,90
1336,6200,0.03966482839827133,90
1337,6300,0.03915576994088345,90
1338,6400,0.038425704604999694,90
1339,6500,0.04070176328367856,90
1340,6600,0.04045954832057337,90
1341,6700,0.039441277000945955,90
1342,6800,0.03963348886563877,90
1343,6900,0.03917188634999837,90
1344,7000,0.038860806642248696,90
